Sim,Dose,Rate
499,800,0.34608955368475475
500,10,0.050642539097855446
500,25,0.1021883700471383
500,50,0.3137776705339392
500,100,0.5367970870919091
500,200,0.7749292242355585
500,400,0.778646651063184
500,800,0.8504036955722636
501,10,0.026757197797521164
501,25,0.15710168867478147
501,50,0.23799502758958588
501,100,0.46753572809034605
501,200,0.6454966061057
501,400,0.6876721862914735
501,800,0.7118950574789568
502,10,0.025219931789911873
502,25,0.09017904231463877
502,50,0.13525791197116607
502,100,0.2317576182352728
502,200,0.2549798534856197
502,400,0.25682617956532133
502,800,0.5368609230655199
503,10,0.011274015421837383
503,25,0.19824543540297818
503,50,0.2668498520409165
503,100,0.5707101987533074
503,200,0.8318184459229746
503,400,0.8703407763099141
503,800,0.8826480299831126
504,10,0.32411103878945535
504,25,0.43045919284006995
504,50,0.49820261622254913
504,100,0.5495135891021375
504,200,0.6417168626260158
504,400,0.647379220893678
504,800,0.6988578483435695
505,10,0.15077459526797934
505,25,0.18477069861054454
505,50,0.2717877748650823
505,100,0.3399279586147265
505,200,0.3676541845782687
505,400,0.4144136879918432
505,800,0.5062276659331795
506,10,0.019193845535410484
506,25,0.16185579683535403
506,50,0.24698977498088195
506,100,0.5370448522491676
506,200,0.7059517434679373
506,400,0.7667337167661109
506,800,0.8435424673655206
507,10,0.22650741934398583
507,25,0.3088757232906058
507,50,0.3299583943639593
507,100,0.4169228041561928
507,200,0.4425946970950219
507,400,0.4738625460259942
507,800,0.8400099894114381
508,10,0.05442738799775747
508,25,0.1676874302845906
508,50,0.2794361344973132
508,100,0.3082014139073338
508,200,0.3448461147256944
508,400,0.4132239873233487
508,800,0.4503706385675655
509,10,0.048172856013511706
509,25,0.14401720194452655
509,50,0.26134294244166906
509,100,0.30931872866123045
509,200,0.31244908545770095
509,400,0.3672696844873948
509,800,0.6293406401885352
510,10,0.004710565093568982
510,25,0.02635826593282851
510,50,0.1666849543436621
510,100,0.5137911380435158
510,200,0.6506782746948068
510,400,0.6986074427321634
510,800,0.7474925676694228
511,10,0.012606015054182903
511,25,0.18016371647627122
511,50,0.24201577962981133
511,100,0.2574367763086944
511,200,0.42854390432854084
511,400,0.7076791364955879
511,800,0.8690149103798642
512,10,0.09906082937619423
512,25,0.11163553556645527
512,50,0.16808354489917615
512,100,0.3154197068219623
512,200,0.36341343383638347
512,400,0.5756446694459352
512,800,0.5924772105739847
513,10,0.04962292088682193
513,25,0.061242062744815445
513,50,0.07495711629642472
513,100,0.1235497665194677
513,200,0.1258051887639819
513,400,0.20972658306060493
513,800,0.2415005302446949
514,10,0.012453412830720906
514,25,0.08664293378340505
514,50,0.10030558493688191
514,100,0.5784135870233984
514,200,0.6118528683453545
514,400,0.801380161599544
514,800,0.8457200980592697
515,10,0.011328878463430392
515,25,0.02175952690714999
515,50,0.09046490200360964
515,100,0.10778499973447798
515,200,0.12902901030540528
515,400,0.24794323430525236
515,800,0.5060485749655664
516,10,0.04757634685338075
516,25,0.051426322726783325
516,50,0.05864150153415469
516,100,0.11951448920586556
516,200,0.32618015691011004
516,400,0.4868096523549355
516,800,0.5869380666149546
517,10,0.0626166053740531
517,25,0.09014809495319401
517,50,0.09258344289092862
517,100,0.34450880639329556
517,200,0.3467258743881302
517,400,0.5259948583043558
517,800,0.9449132839352181
518,10,0.008127391939168817
518,25,0.06398426523711245
518,50,0.11873773452701641
518,100,0.1292205874114256
518,200,0.16509743871598062
518,400,0.17680180191618744
518,800,0.18433041221423566
519,10,0.11935148254468794
519,25,0.12720381586487706
519,50,0.1351158764370596
519,100,0.140040069151602
519,200,0.1491494044987949
519,400,0.1761051876967711
519,800,0.1828941106667745
520,10,0.050424825333051815
520,25,0.11030932123729227
520,50,0.16222062201320403
520,100,0.19941660895997887
520,200,0.23344316318121366
520,400,0.2418203799671722
520,800,0.2441079160989812
521,10,0.020499386946409567
521,25,0.2191426332710626
521,50,0.283541650074291
521,100,0.3058503798070011
521,200,0.3701636242978935
521,400,0.5282153460764432
521,800,0.5908678543104963
522,10,0.09582524604859213
522,25,0.1967671294909722
522,50,0.4030589312251882
522,100,0.4358798582121847
522,200,0.5170801402721587
522,400,0.6235850423139035
522,800,0.911367045385128
523,10,0.018789136896842293
523,25,0.10051059766526425
523,50,0.11318841043140064
523,100,0.17064659004499402
523,200,0.28675388875019325
523,400,0.3197904606971777
523,800,0.33257704076408684
524,10,0.3328791565713609
524,25,0.37692720388964
524,50,0.40433399753848337
524,100,0.4653127388648778
524,200,0.5519050492216298
524,400,0.6985580671536249
524,800,0.7993269910309133
525,10,0.02459125637847394
525,25,0.07735186175908243
525,50,0.08272474297159826
525,100,0.1704099086377128
525,200,0.2588384893916641
525,400,0.44751133373570734
525,800,0.570663759776847
526,10,0.04936888468351975
526,25,0.12524717009039196
526,50,0.16254918209396307
526,100,0.1861857501239614
526,200,0.24115504093184048
526,400,0.2732850547076601
526,800,0.4738620504740936
527,10,0.08101517981842624
527,25,0.1413230242305192
527,50,0.3317619228453429
527,100,0.6432224747476772
527,200,0.7271751770322223
527,400,0.8215772839929526
527,800,0.9469063188185673
528,10,0.03558257209758116
528,25,0.2197118194058015
528,50,0.26586783620647036
528,100,0.43198230376029073
528,200,0.44000698453263154
528,400,0.45122102067807596
528,800,0.6077462201477066
529,10,0.05931614016165389
529,25,0.18547228202793067
529,50,0.21153934796976165
529,100,0.2218937902093706
529,200,0.2287190310310282
529,400,0.5444972520873942
529,800,0.6356426765529369
530,10,0.018984805080576823
530,25,0.0600025509406127
530,50,0.10489814369480734
530,100,0.11511768471410948
530,200,0.24678034060598378
530,400,0.45710341642648444
530,800,0.603403673264351
531,10,0.31271360946057836
531,25,0.3180801668948316
531,50,0.4868186572097785
531,100,0.6628481885793696
531,200,0.6767955931533673
531,400,0.7655714715535836
531,800,0.7798548559055235
532,10,0.011522254419098292
532,25,0.03195864733565683
532,50,0.11345440344889138
532,100,0.13221158561971702
532,200,0.16574217523905327
532,400,0.20982382508304417
532,800,0.2648254088048532
533,10,0.06921111381833757
533,25,0.08487746235165315
533,50,0.08581915825665491
533,100,0.1355123180900638
533,200,0.20373929716911382
533,400,0.20658346571122546
533,800,0.3159726615759898
534,10,0.02054114081673391
534,25,0.05519277072092736
534,50,0.1796397975703028
534,100,0.2088173208998491
534,200,0.21389643867619806
534,400,0.23861765702180396
534,800,0.23918534981134315
535,10,0.02052042581068212
535,25,0.0974570658821532
535,50,0.12724441321931423
535,100,0.16061653891511188
535,200,0.2672128469908463
535,400,0.3178145031566396
535,800,0.4048344945028342
536,10,0.1355309323481291
536,25,0.15465473758034048
536,50,0.252742414524211
536,100,0.6975487604231004
536,200,0.7057686414571852
536,400,0.7807373024101496
536,800,0.7883965440487838
537,10,0.13052209546528257
537,25,0.21989844594945337
537,50,0.30383923894439735
537,100,0.3806736411426373
537,200,0.3848698729818337
537,400,0.42166969521940706
537,800,0.8241313652489568
538,10,0.09514271507025607
538,25,0.1312595048671091
538,50,0.1539843095174458
538,100,0.16452554408749234
538,200,0.30410896055435843
538,400,0.6178735923296255
538,800,0.8181094430865494
539,10,0.07915225468082544
539,25,0.1038420988395111
539,50,0.10412296941923321
539,100,0.2665909353026227
539,200,0.4161821280441333
539,400,0.4450111465002931
539,800,0.5483414915315934
540,10,0.09717598090102961
540,25,0.2227065366519265
540,50,0.35842145372083306
540,100,0.37255137201100696
540,200,0.4090534980794621
540,400,0.5388473534058013
540,800,0.544849668924435
541,10,0.42169803758125324
541,25,0.4390856166170803
541,50,0.4469075580114325
541,100,0.5995799987419553
541,200,0.6152888429165183
541,400,0.7775630174099775
541,800,0.8128395806384323
542,10,0.022484084321993746
542,25,0.028075222023877827
542,50,0.13494073401665693
542,100,0.27229792223468113
542,200,0.31853636265708374
542,400,0.5277731459907439
542,800,0.805730401636302
543,10,0.35410277091613446
543,25,0.40987233540538015
543,50,0.45229124436637486
543,100,0.4694875185664131
543,200,0.4808144909269654
543,400,0.503198282994445
543,800,0.6137678116356019
544,10,0.07031810368362859
544,25,0.11704927179115132
544,50,0.15977388392015596
544,100,0.16669737131012557
544,200,0.234074049736786
544,400,0.35711819450802124
544,800,0.6020107070578881
545,10,0.036750741426405456
545,25,0.10437353645583522
545,50,0.10641085886644498
545,100,0.15042889520436803
545,200,0.2128295590272758
545,400,0.2590653200088584
545,800,0.439999100923096
546,10,0.030631912284762284
546,25,0.035692591073455925
546,50,0.09788721224088921
546,100,0.14787135548336794
546,200,0.15135668568601754
546,400,0.2046293114160065
546,800,0.2673645954836009
547,10,0.03770922216279505
547,25,0.09621475800752313
547,50,0.20122958486489767
547,100,0.22711121375514562
547,200,0.35241753792858016
547,400,0.4539915583936175
547,800,0.7812084313052761
548,10,0.030879851392311315
548,25,0.055784925393441064
548,50,0.11494818721688246
548,100,0.12172553764403318
548,200,0.1370429975748594
548,400,0.194878955542026
548,800,0.20659829361542015
549,10,0.0025902394529619703
549,25,0.07811341236550685
549,50,0.10836178006168773
549,100,0.13671712441728562
549,200,0.382061129927414
549,400,0.6703632330043214
549,800,0.762881258377959
550,10,0.2548630083678273
550,25,0.4140034971162131
550,50,0.4824350635137814
550,100,0.5815118730497583
550,200,0.7976834950049063
550,400,0.8214388317350232
550,800,0.8624963939610084
551,10,0.06168916884867793
551,25,0.22612952528045407
551,50,0.26158242738153803
551,100,0.3964044588471672
551,200,0.6044190037949261
551,400,0.8960870029905947
551,800,0.9059649781836994
552,10,0.015145064523371627
552,25,0.17665917693202665
552,50,0.2194081601000947
552,100,0.28427394835636993
552,200,0.4610923415673698
552,400,0.7386063413164506
552,800,0.7481774562240502
553,10,0.0027600388665973796
553,25,0.17930993345149263
553,50,0.1868811782163068
553,100,0.22920316874535906
553,200,0.28535140809479076
553,400,0.5674354745092519
553,800,0.5726521015005551
554,10,0.002516098391758501
554,25,0.08106624300818663
554,50,0.2834511496690656
554,100,0.37431445905692323
554,200,0.4353295919924369
554,400,0.6809008707235926
554,800,0.7484900024963306
555,10,0.03490151684417916
555,25,0.06636409462891205
555,50,0.0948737743357113
555,100,0.1264806376444289
555,200,0.14494294416299502
555,400,0.29607170523604565
555,800,0.5943946625759703
556,10,0.012762699647417058
556,25,0.1309647807577761
556,50,0.15122078502228112
556,100,0.15937779643956243
556,200,0.21618878591857235
556,400,0.29062237729522816
556,800,0.47767613404057907
557,10,0.07656017905438585
557,25,0.13216653982847804
557,50,0.24133154510906027
557,100,0.3750154981475887
557,200,0.4243361292232365
557,400,0.44653799163767854
557,800,0.5000942189026077
558,10,0.01815989000465009
558,25,0.28435211369768354
558,50,0.45085925775870306
558,100,0.5237576000742987
558,200,0.6502839624151537
558,400,0.7654043778895147
558,800,0.9272985591547263
559,10,0.012281709811821912
559,25,0.05934198146270671
559,50,0.21647323167835358
559,100,0.23185400371473255
559,200,0.24802604996315356
559,400,0.4022901201648071
559,800,0.8991257640951693
560,10,0.04703670531784669
560,25,0.06895253083655413
560,50,0.1635666984228246
560,100,0.4717527844216873
560,200,0.5018882648873529
560,400,0.5286255076575114
560,800,0.6807520494672223
561,10,0.07735377726000953
561,25,0.12636204544063387
561,50,0.1475042476902693
561,100,0.3474724725705847
561,200,0.4218448286525671
561,400,0.4715105555721261
561,800,0.6135850158863922
562,10,0.07475354712862185
562,25,0.08419529780435726
562,50,0.10975905924181034
562,100,0.13297169324352248
562,200,0.156921544383422
562,400,0.15964217167746866
562,800,0.15981744377567625
563,10,0.1727094224760077
563,25,0.21731524405379885
563,50,0.2919345092517373
563,100,0.3352776206931629
563,200,0.3707080816507457
563,400,0.6574904275223707
563,800,0.7162945821213503
564,10,0.17970731582047572
564,25,0.2038303743677286
564,50,0.2863371530334254
564,100,0.38452436918736993
564,200,0.530411295750007
564,400,0.622373393046665
564,800,0.7661199667651402
565,10,0.008641557339761534
565,25,0.04529281944610863
565,50,0.0789799551804569
565,100,0.11413838178562732
565,200,0.12716143339120875
565,400,0.2743288429964738
565,800,0.3311824482778367
566,10,0.2903423068635263
566,25,0.293079833398107
566,50,0.33272866152227426
566,100,0.4287953367448168
566,200,0.561878527813782
566,400,0.6478621353162863
566,800,0.6612670723351951
567,10,0.2861417978234633
567,25,0.5207527507046871
567,50,0.529545058288742
567,100,0.5795249098673528
567,200,0.6522345696220381
567,400,0.7997614976210993
567,800,0.8282620933490344
568,10,0.07454946699268299
568,25,0.22981771146621852
568,50,0.25877606854268975
568,100,0.3090212492410396
568,200,0.4261435041407285
568,400,0.5051590533766561
568,800,0.6542343539446684
569,10,0.13142100549727562
569,25,0.1683010264875137
569,50,0.24306433473618025
569,100,0.33582989006420844
569,200,0.4795872508186869
569,400,0.7370300685448704
569,800,0.8352895654793716
570,10,0.023752023190775986
570,25,0.07303246254211612
570,50,0.07981651376714494
570,100,0.08404637708076045
570,200,0.19314476820267773
570,400,0.2926723285956362
570,800,0.823756313963021
571,10,0.03758049485049038
571,25,0.08066472821007226
571,50,0.15218828024667522
571,100,0.21799665825726958
571,200,0.22571301148356315
571,400,0.26233688523513965
571,800,0.37347673943329524
572,10,0.2094593096766735
572,25,0.505964544545976
572,50,0.5128100183393096
572,100,0.5386352129943489
572,200,0.6679174525267154
572,400,0.6962697630439534
572,800,0.8728907057511713
573,10,0.06548428086199024
573,25,0.12287621465318417
573,50,0.22300127050541724
573,100,0.2241926871963167
573,200,0.2684961788635047
573,400,0.48040522748534653
573,800,0.5573914143222019
574,10,0.02467983465536072
574,25,0.07092952278644629
574,50,0.14456015467033215
574,100,0.23189221827457152
574,200,0.2501397207405755
574,400,0.26419985291127024
574,800,0.3817437076114137
575,10,0.15907704680506185
575,25,0.20239458654250755
575,50,0.6043317713853025
575,100,0.6845343024654477
575,200,0.7734081668398065
575,400,0.9472513185847058
575,800,0.9803911774480688
576,10,0.07359493160040678
576,25,0.3502039647324426
576,50,0.48749514280606726
576,100,0.7613253957654044
576,200,0.8497806102337874
576,400,0.9772602248821243
576,800,0.9905482633416474
577,10,0.06490468637039273
577,25,0.0991658072347975
577,50,0.15352614042764165
577,100,0.1798845768670879
577,200,0.21790952019240123
577,400,0.23576899794588124
577,800,0.393769763430776
578,10,0.005025669940793539
578,25,0.005123425008774971
578,50,0.06463452370447134
578,100,0.10685889609007103
578,200,0.1448211061603183
578,400,0.16195841251769322
578,800,0.18448048684490623
579,10,0.022652505494255324
579,25,0.0671510033476916
579,50,0.11857674270361075
579,100,0.12690471861493668
579,200,0.16542553752437697
579,400,0.252580939342138
579,800,0.28142417830338484
580,10,0.014309279435180912
580,25,0.07337676300133601
580,50,0.14036183479749692
580,100,0.20142720045728668
580,200,0.6661382766238284
580,400,0.7790909043976835
580,800,0.8557948438619
581,10,0.15252629517019473
581,25,0.16933638187893468
581,50,0.26821759092129743
581,100,0.3427620151802469
581,200,0.4662190234921055
581,400,0.7609063388594656
581,800,0.8569275752716167
582,10,0.04838576256932204
582,25,0.1801354228556649
582,50,0.28367382482418585
582,100,0.35968247478909354
582,200,0.5837318642065982
582,400,0.7213950565450655
582,800,0.7304481490145018
583,10,0.03292052909859519
583,25,0.0584673021486351
583,50,0.06216648140702866
583,100,0.07120253250652565
583,200,0.16698971043046665
583,400,0.2406604655456454
583,800,0.4058324554429241
584,10,0.19339056987857597
584,25,0.3415706703474042
584,50,0.35372258149714525
584,100,0.40473851855944515
584,200,0.6854628559823142
584,400,0.7068008379626616
584,800,0.8366481973118604
585,10,0.17844607862835493
585,25,0.21638862552732127
585,50,0.3611988386768984
585,100,0.531059512715645
585,200,0.5458416208573491
585,400,0.5519535996619797
585,800,0.6072117082776224
586,10,0.2170981692440226
586,25,0.3732321651427448
586,50,0.3942141435995751
586,100,0.623004482594387
586,200,0.7036016970949313
586,400,0.8869640116372751
586,800,0.9891444011390592
587,10,0.008578082065022594
587,25,0.019687787956095607
587,50,0.11395610087571047
587,100,0.12718612374629756
587,200,0.2541841961511949
587,400,0.5203829369275436
587,800,0.6772110713252928
588,10,0.004873527497381422
588,25,0.04644737308575815
588,50,0.11048416540821912
588,100,0.12678342831870484
588,200,0.4119252902788232
588,400,0.4637909937604505
588,800,0.6387282906237491
589,10,0.05645676209862494
589,25,0.06673928368917208
589,50,0.07770029661870635
589,100,0.10430990565241394
589,200,0.11434229995589236
589,400,0.14046319046030215
589,800,0.2614459581326431
590,10,0.0156034722328388
590,25,0.05307393213628987
590,50,0.1785409986431261
590,100,0.18630193056093475
590,200,0.2211583446839657
590,400,0.3559718167678948
590,800,0.7570939507198161
591,10,0.005580049540883667
591,25,0.025792312085402835
591,50,0.0631558300662526
591,100,0.19299512699033428
591,200,0.2066092615361205
591,400,0.2650039611575968
591,800,0.3079856021502543
592,10,0.003755450044274094
592,25,0.058221155899854056
592,50,0.1397580021011758
592,100,0.15705754847939335
592,200,0.1863087665258106
592,400,0.6468965476204735
592,800,0.9393523686197798
593,10,0.005171941294222216
593,25,0.0677409470102026
593,50,0.10072343123360136
593,100,0.11410271796810068
593,200,0.226749709595799
593,400,0.24860911704833172
593,800,0.24885469345585595
594,10,0.15583865112768516
594,25,0.3565152532107796
594,50,0.4918705103419036
594,100,0.6504444860971911
594,200,0.730793713237674
594,400,0.8589948791480416
594,800,0.8741631656126062
595,10,0.005355228122907729
595,25,0.056828837243743054
595,50,0.09527209241844906
595,100,0.10898880829600785
595,200,0.15007892991875915
595,400,0.1828705974488441
595,800,0.35900637968392646
596,10,0.08357312959716898
596,25,0.13509095905706522
596,50,0.13762339957061495
596,100,0.24565077792268106
596,200,0.2903935215327383
596,400,0.42899337132787413
596,800,0.5456685578136572
597,10,0.06084461996197601
597,25,0.08750905753913651
597,50,0.09667084190093414
597,100,0.1261267466915775
597,200,0.14145383653016075
597,400,0.149012180817773
597,800,0.18347317740058383
598,10,0.17036112972301806
598,25,0.22759437198807586
598,50,0.27857059463436273
598,100,0.564419244178493
598,200,0.7112141791319871
598,400,0.769057896232522
598,800,0.8478104252748712
599,10,0.00898253783979297
599,25,0.03412404109512937
599,50,0.08825431042010204
599,100,0.15979197040924747
599,200,0.21387748586876454
599,400,0.21995636711077743
599,800,0.25503889997761214
600,10,0.029147641934439004
600,25,0.0637927146546941
600,50,0.07888298438263978
600,100,0.20210901809758974
600,200,0.23425990025605453
600,400,0.5961455306905149
600,800,0.7642362552544414
601,10,0.016157009519206924
601,25,0.07497429553247893
601,50,0.172739043846658
601,100,0.1728586059556725
601,200,0.20078124757147808
601,400,0.3584147945966443
601,800,0.6929149684016025
602,10,0.28247764316989
602,25,0.3463439985265783
602,50,0.402755794273405
602,100,0.41636931914888947
602,200,0.5749125605109463
602,400,0.5803833323181149
602,800,0.6058255863881016
603,10,0.03627405132338806
603,25,0.09949017121767896
603,50,0.2543337079310146
603,100,0.32100575404940923
603,200,0.32341851543495825
603,400,0.36584172317855734
603,800,0.8245767914342956
604,10,0.0012372216380034102
604,25,0.09603441815673222
604,50,0.1222899429358297
604,100,0.12489457084791271
604,200,0.1308234999937785
604,400,0.31978809201438907
604,800,0.42598856127404083
605,10,0.0155899730333963
605,25,0.13675927643743038
605,50,0.13859609658981456
605,100,0.1439179428425264
605,200,0.1802108011976957
605,400,0.18690914052065477
605,800,0.2862623173489873
606,10,0.04127716457370779
606,25,0.07020040706807318
606,50,0.0729468289824423
606,100,0.11377069955843604
606,200,0.314697633505404
606,400,0.46698646980772474
606,800,0.47135182978428697
607,10,0.26006168046129596
607,25,0.4903145137903607
607,50,0.5879088135447198
607,100,0.6259085213920218
607,200,0.8401464317087022
607,400,0.860922044089992
607,800,0.8994562623380238
608,10,0.013114349083560368
608,25,0.07490880839205721
608,50,0.09379480049405714
608,100,0.10413568043540587
608,200,0.13376523788822847
608,400,0.278599912077248
608,800,0.5486903706828138
609,10,0.30292452451236823
609,25,0.3925563131208331
609,50,0.5435415365016901
609,100,0.6036734478658501
609,200,0.606036363284441
609,400,0.6576643994217507
609,800,0.6902066010444018
610,10,0.03782815983584539
610,25,0.08674085525578165
610,50,0.3614833679603235
610,100,0.3740009851330437
610,200,0.7477151176229594
610,400,0.8003340573822011
610,800,0.8055123603478307
611,10,0.365161581952022
611,25,0.46989524927846366
611,50,0.5038621922366657
611,100,0.5396911571284191
611,200,0.5708890903713594
611,400,0.6131376871889702
611,800,0.6851221577716394
612,10,5.658960977825395e-4
612,25,0.019513308164390605
612,50,0.12053958990458773
612,100,0.12419335938246644
612,200,0.19378320362033433
612,400,0.20714592544971933
612,800,0.23157720055486683
613,10,0.08494424574151373
613,25,0.09691030788341062
613,50,0.14625195258237345
613,100,0.32642209261372984
613,200,0.5994121901431883
613,400,0.6275843983678833
613,800,0.7886362051264592
614,10,0.21394720611460402
614,25,0.250114423619909
614,50,0.2618637088527194
614,100,0.3002254539241455
614,200,0.3689420019391528
614,400,0.3780365940833589
614,800,0.4492232715827127
615,10,0.03414243589608976
615,25,0.04536554969637976
615,50,0.12883207219554796
615,100,0.13665714445814997
615,200,0.3709700400640723
615,400,0.4514707701412639
615,800,0.6490120952713252
616,10,0.03556858300771
616,25,0.16230570102013764
616,50,0.25508800697537787
616,100,0.5886247741100303
616,200,0.6096135546433448
616,400,0.6874034176676623
616,800,0.7255045394351392
617,10,0.04219350516952341
617,25,0.11706492517389354
617,50,0.1333855093465121
617,100,0.16082357853212148
617,200,0.22432108116171287
617,400,0.2520490300463259
617,800,0.2527190570728312
618,10,0.07555227574339599
618,25,0.08772366079478902
618,50,0.1583366669065451
618,100,0.1679850636128781
618,200,0.16829584045394283
618,400,0.19432323821741115
618,800,0.242326472978303
619,10,0.10617642151283328
619,25,0.24869851181417474
619,50,0.68953202604867
619,100,0.7073623774790512
619,200,0.7097689193045614
619,400,0.8041322116963953
619,800,0.9127470522625954
620,10,0.0012978052214887208
620,25,0.17478807700207563
620,50,0.48908146898367133
620,100,0.5955326484689334
620,200,0.6431193769509996
620,400,0.7126023689875053
620,800,0.8503188285399544
621,10,0.3092740105959067
621,25,0.36229993141875144
621,50,0.4211383834383292
621,100,0.5437831247332354
621,200,0.5586804559532282
621,400,0.5705209743333246
621,800,0.5997375812728413
622,10,0.06871804595380998
622,25,0.08652011734241585
622,50,0.12370079961393347
622,100,0.12988215665557085
622,200,0.2220194002441101
622,400,0.2320047326549125
622,800,0.26474636648375616
623,10,0.0021584399153611396
623,25,0.022035506621065404
623,50,0.0782384499763053
623,100,0.12300248871165019
623,200,0.1311452551867898
623,400,0.20721840886441087
623,800,0.25491124640918356
624,10,0.08420890511940916
624,25,0.10236334569018209
624,50,0.25808966791858157
624,100,0.40407368805392196
624,200,0.4390250822859014
624,400,0.460031017477691
624,800,0.5311088427362137
625,10,0.08258173158643027
625,25,0.33469932729127916
625,50,0.3408599210275423
625,100,0.37283503069928464
625,200,0.5722287300613997
625,400,0.7502810324083931
625,800,0.9706343034715517
626,10,0.2675930444871702
626,25,0.31244868632310907
626,50,0.313905794321848
626,100,0.4126781452255174
626,200,0.44480486715037004
626,400,0.6206839274509198
626,800,0.6647626235962236
627,10,0.21377478639764924
627,25,0.33942640368039584
627,50,0.39551010986600715
627,100,0.4769379103272654
627,200,0.5845127724772297
627,400,0.6575599291893673
627,800,0.8917104445862498
628,10,0.08854329602112895
628,25,0.37664334666630517
628,50,0.3983512010857035
628,100,0.4332053790757572
628,200,0.5548728073028534
628,400,0.5947865736271611
628,800,0.7620578151665263
629,10,0.037488990930700614
629,25,0.038072914374742126
629,50,0.0749526626209804
629,100,0.08923550359920515
629,200,0.09290298963366772
629,400,0.10051341346164328
629,800,0.2646188513869118
630,10,0.04500716437609528
630,25,0.06451164775210405
630,50,0.1097013722925094
630,100,0.20407243168303796
630,200,0.21661310507543186
630,400,0.21812803040131695
630,800,0.3161989940849533
631,10,0.03854535111823065
631,25,0.13250681776376366
631,50,0.15115582843142242
631,100,0.1519469974310386
631,200,0.22239372047484965
631,400,0.25510444894658396
631,800,0.35858781368891723
632,10,0.024384102258387153
632,25,0.10126537606443474
632,50,0.14106741392304656
632,100,0.14342712275949404
632,200,0.181391128574953
632,400,0.20709784248567226
632,800,0.24887726927432058
633,10,0.040781997499328614
633,25,0.0693815015649372
633,50,0.08499247091399902
633,100,0.11719013438364931
633,200,0.12046593316628874
633,400,0.5841017112933894
633,800,0.6881842196413206
634,10,0.02588208812244658
634,25,0.08033826068855099
634,50,0.14916911330488636
634,100,0.17022309227584861
634,200,0.22622965905782294
634,400,0.23159539833970716
634,800,0.2629016862384511
635,10,0.0318009120648908
635,25,0.06896409897504864
635,50,0.13837620427857206
635,100,0.22587410253306592
635,200,0.382189278660626
635,400,0.4524911884272847
635,800,0.5324910966222939
636,10,0.06319671321439077
636,25,0.1937184606875551
636,50,0.28882736690654054
636,100,0.2982275256097426
636,200,0.33382943391608416
636,400,0.6798804496718152
636,800,0.6984422708395035
637,10,0.03242508617947715
637,25,0.09891888919174911
637,50,0.10274165208373413
637,100,0.20168151759006903
637,200,0.22997648609523266
637,400,0.24404543832097825
637,800,0.2713693487690382
638,10,0.11688329280432228
638,25,0.20553000311930372
638,50,0.4074815920392322
638,100,0.43526869186964173
638,200,0.6225448239680601
638,400,0.7954432685750271
638,800,0.9606741113795192
639,10,0.028229965241092073
639,25,0.0477093499425831
639,50,0.11631809572958754
639,100,0.1812974412765044
639,200,0.30555589593399957
639,400,0.5619564554562816
639,800,0.6466671775969368
640,10,0.03612668242525069
640,25,0.06772714869295365
640,50,0.1354126136462662
640,100,0.15501300226253534
640,200,0.18902399414115098
640,400,0.3240683136646987
640,800,0.3943103628054719
641,10,0.0975771879582823
641,25,0.14727510360638263
641,50,0.18244141353994017
641,100,0.18370664774968323
641,200,0.1843507569090918
641,400,0.2658663400366537
641,800,0.38469863030707463
642,10,0.03496075635459922
642,25,0.2526337934522256
642,50,0.2540542719030674
642,100,0.5827993557923836
642,200,0.6503536124016417
642,400,0.7348986408726248
642,800,0.8236678218014131
643,10,0.03973088556347777
643,25,0.23561389299980803
643,50,0.2360319553500226
643,100,0.509616194286872
643,200,0.542620012647157
643,400,0.6974163140545802
643,800,0.8272298220473167
644,10,0.055996400942501384
644,25,0.10387919738975514
644,50,0.1739326328919738
644,100,0.18559352735237966
644,200,0.19966535596034235
644,400,0.30194799177673015
644,800,0.3711063576036644
645,10,0.05941026874481761
645,25,0.0848433812122154
645,50,0.11123679449096228
645,100,0.303197189957729
645,200,0.6184076579543586
645,400,0.6427622930038286
645,800,0.7831063842016489
646,10,0.4342206534715878
646,25,0.5089082833257081
646,50,0.5502161485056316
646,100,0.6069243449811679
646,200,0.7517102542893087
646,400,0.7635290780692637
646,800,0.769493370325217
647,10,0.007228623955965361
647,25,0.036459056653065286
647,50,0.03742800809249894
647,100,0.13389260866786704
647,200,0.3058794154261204
647,400,0.3398096935859126
647,800,0.39598564238269174
648,10,0.00809140287107814
648,25,0.12354927603020946
648,50,0.12911479356799918
648,100,0.13798905255342997
648,200,0.14945776335797814
648,400,0.16925739755134384
648,800,0.29641660847199064
649,10,0.029905461783680896
649,25,0.07209950632991532
649,50,0.09359023472303242
649,100,0.19793599682133647
649,200,0.2438457319892395
649,400,0.3446969703546743
649,800,0.49112137128810524
650,10,0.013576376705233843
650,25,0.024590820039047556
650,50,0.046881614169797275
650,100,0.0680818798268678
650,200,0.0844362121523477
650,400,0.1448122257900937
650,800,0.21632162308156125
651,10,0.08729621948410991
651,25,0.1544297510263093
651,50,0.20942943041686704
651,100,0.3544172670101886
651,200,0.3611663183711337
651,400,0.6270951298568408
651,800,0.6771006197801778
652,10,0.0038361610566060456
652,25,0.011192951808923352
652,50,0.013636361694137742
652,100,0.022739404595135296
652,200,0.08942216921785166
652,400,0.1811428403409967
652,800,0.24628286977072528
653,10,0.12364340289649307
653,25,0.15185529222484198
653,50,0.1977965996923748
653,100,0.22125848528718875
653,200,0.5844319281173367
653,400,0.6390869709649099
653,800,0.8723786969865334
